cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
1180	3	79	Organic compounds	1.0	Lipids and lipid-like molecules	0.3669048820888823	Prenol lipids	0.2737082213650652		0.16297202730492033	Diterpene lactones	0.03594926685974731	Aromatic heteropolycyclic compounds	0.48938914291583024
1296	3	79	Organic compounds	1.0	Lipids and lipid-like molecules	0.3669048820888823	Prenol lipids	0.2737082213650652		0.16297202730492033	Diterpene lactones	0.03594926685974731	Aromatic heteropolycyclic compounds	0.48938914291583024
1297	3	79	Organic compounds	1.0	Lipids and lipid-like molecules	0.3669048820888823	Prenol lipids	0.2737082213650652		0.16297202730492033	Diterpene lactones	0.03594926685974731	Aromatic heteropolycyclic compounds	0.48938914291583024
1365	3	79	Organic compounds	1.0	Lipids and lipid-like molecules	0.3669048820888823	Prenol lipids	0.2737082213650652		0.16297202730492033	Diterpene lactones	0.03594926685974731	Aromatic heteropolycyclic compounds	0.48938914291583024
1368	3	79	Organic compounds	1.0	Lipids and lipid-like molecules	0.3669048820888823	Prenol lipids	0.2737082213650652		0.16297202730492033	Diterpene lactones	0.03594926685974731	Aromatic heteropolycyclic compounds	0.48938914291583024
108	S14	1	no matches		no matches		no matches		no matches		no matches		no matches	
109	S15	1	no matches		no matches		no matches		no matches		no matches		no matches	
102	S16	1	Organic compounds	1.0	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Alcohols and polyols	1.0	Secondary alcohols	1.0	Aliphatic acyclic compounds	1.0
103	S17	1	no matches		no matches		no matches		no matches		no matches		no matches	
100	S18	1	no matches		no matches		no matches		no matches		no matches		no matches	
101	S19	1	no matches		no matches		no matches		no matches		no matches		no matches	
106	S20	1	no matches		no matches		no matches		no matches		no matches		no matches	
107	S21	1	no matches		no matches		no matches		no matches		no matches		no matches	
104	S22	1	no matches		no matches		no matches		no matches		no matches		no matches	
105	S23	1	no matches		no matches		no matches		no matches		no matches		no matches	
1372	79	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.33181818181818185	Prenol lipids	0.2645021645021645		0.17077922077922078	Terpene glycosides	0.09870129870129869	Aromatic heteropolycyclic compounds	0.7015151515151515
1374	79	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.33181818181818185	Prenol lipids	0.2645021645021645		0.17077922077922078	Terpene glycosides	0.09870129870129869	Aromatic heteropolycyclic compounds	0.7015151515151515
1153	79	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.33181818181818185	Prenol lipids	0.2645021645021645		0.17077922077922078	Terpene glycosides	0.09870129870129869	Aromatic heteropolycyclic compounds	0.7015151515151515
1371	79	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.33181818181818185	Prenol lipids	0.2645021645021645		0.17077922077922078	Terpene glycosides	0.09870129870129869	Aromatic heteropolycyclic compounds	0.7015151515151515
1182	79	5	Organic compounds	1.0	Lipids and lipid-like molecules	0.33181818181818185	Prenol lipids	0.2645021645021645		0.17077922077922078	Terpene glycosides	0.09870129870129869	Aromatic heteropolycyclic compounds	0.7015151515151515
1001	S24	1	no matches		no matches		no matches		no matches		no matches		no matches	
1210	S25	1	no matches		no matches		no matches		no matches		no matches		no matches	
99	S26	1	no matches		no matches		no matches		no matches		no matches		no matches	
98	S27	1	no matches		no matches		no matches		no matches		no matches		no matches	
91	S28	1	no matches		no matches		no matches		no matches		no matches		no matches	
90	S29	1	no matches		no matches		no matches		no matches		no matches		no matches	
93	S30	1	no matches		no matches		no matches		no matches		no matches		no matches	
95	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1143	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1152	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1552	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1524	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1525	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1137	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
929	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1206	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
976	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
971	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
970	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1043	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1049	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1078	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1075	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1071	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1261	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1260	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1064	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
1181	23	21	Organic compounds	0.9047619047619048	Lipids and lipid-like molecules	0.30205906603394633	Prenol lipids	0.24872209780303667		0.10337566424811702	Oligosaccharide sulfates	0.047619047619047616	Aromatic heteropolycyclic compounds	0.5463105272291708
94	S31	1	no matches		no matches		no matches		no matches		no matches		no matches	
97	S32	1	no matches		no matches		no matches		no matches		no matches		no matches	
96	S33	1	no matches		no matches		no matches		no matches		no matches		no matches	
1377	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
559	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
689	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
687	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
873	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
392	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
391	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
659	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
692	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
693	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
696	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
694	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1384	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1382	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
670	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
804	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1154	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
428	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
811	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
813	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
814	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1391	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1123	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
939	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
823	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
519	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
518	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
201	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
638	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
911	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
912	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
843	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
848	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
606	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
603	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1113	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
460	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
856	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
740	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1491	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
867	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
884	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
776	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
779	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
668	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
664	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
892	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
893	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
646	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1070	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
661	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
660	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
594	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1542	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
640	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
642	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
645	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
647	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1026	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
949	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
585	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
581	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1541	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
459	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
571	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
730	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
737	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
736	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
739	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
1519	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
989	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
560	2	72	Organic compounds	0.9708333333333334	Lipids and lipid-like molecules	0.4220756124245534	Prenol lipids	0.29075080359195404		0.1310451764140435	Germacranolides and derivatives	0.04330325008440375	Aliphatic heteropolycyclic compounds	0.3368300677251834
558	S34	1	no matches		no matches		no matches		no matches		no matches		no matches	
555	S35	1	no matches		no matches		no matches		no matches		no matches		no matches	
554	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
246	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
773	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
598	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
584	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
727	31	6	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4417820737614788	Flavonoids	0.25003838648003407	Flavonoid glycosides	0.20128384201610747	Flavonoid-7-O-glycosides	0.06574118101578057	Aromatic heteropolycyclic compounds	0.5647296766289901
557	S36	1	no matches		no matches		no matches		no matches		no matches		no matches	
556	S37	1	no matches		no matches		no matches		no matches		no matches		no matches	
